,bank_no,rack_no,serial_dt,current,voltage,avg_temp,dtime
6348,1,11,1639245000,-23.9,1005,1613.266764,2021-12-11 17:50
6349,1,12,1639245000,-24.1,1006,1613.516746,2021-12-11 17:50
6350,1,13,1639245000,-23.9,1005,1613.766729,2021-12-11 17:50
6351,1,14,1639245000,-23.7,1006,1614.016712,2021-12-11 17:50
6352,1,15,1639245000,-23.8,1005,1614.266694,2021-12-11 17:50
6353,1,16,1639245000,-24,1006,1614.516677,2021-12-11 17:50
6354,1,17,1639245000,-23.9,1006,1614.76666,2021-12-11 17:50
6355,1,18,1639245000,-23.7,1006,1615.016642,2021-12-11 17:50
6356,1,19,1639245000,-23.8,1005,1615.266625,2021-12-11 17:50
6357,1,20,1639245000,-23.9,1006,1615.516608,2021-12-11 17:50
6358,1,21,1639245000,-23.8,1006,1615.76659,2021-12-11 17:50
6359,1,22,1639245000,-23.9,1006,1616.016573,2021-12-11 17:50
6360,1,23,1639245000,-23.8,1006,1616.266556,2021-12-11 17:50
6361,1,24,1639245000,-23.5,1005,1616.516538,2021-12-11 17:50
6362,1,25,1639245000,-23.9,1006,1616.766521,2021-12-11 17:50
6363,1,26,1639245000,-23.4,1005,1617.016504,2021-12-11 17:50
6364,1,27,1639245000,-24.1,1005,1617.266486,2021-12-11 17:50
6365,1,28,1639245000,-23.7,1005,1617.516469,2021-12-11 17:50
6366,1,1,1639245300,-24,1003,1617.766452,2021-12-11 17:55
6367,1,2,1639245300,-23.9,1003,1618.016434,2021-12-11 17:55
6368,1,3,1639245300,-23.8,1003,1618.266417,2021-12-11 17:55
6369,1,4,1639245300,-23.1,1004,1618.5164,2021-12-11 17:55
6370,1,5,1639245300,-23.8,1003,1618.766382,2021-12-11 17:55
6371,1,6,1639245300,-23.7,1003,1619.016365,2021-12-11 17:55
6372,1,7,1639245300,-23.7,1003,1619.266348,2021-12-11 17:55
6373,1,8,1639245300,-23.9,1003,1619.51633,2021-12-11 17:55
6374,1,9,1639245300,-24,1003,1619.766313,2021-12-11 17:55
6375,1,10,1639245300,-23.6,1004,1620.016296,2021-12-11 17:55
6376,1,11,1639245300,-24,1003,1620.266278,2021-12-11 17:55
6377,1,12,1639245300,-24.1,1004,1620.516261,2021-12-11 17:55
6378,1,13,1639245300,-24,1003,1620.766244,2021-12-11 17:55
6379,1,14,1639245300,-23.8,1003,1621.016226,2021-12-11 17:55
6380,1,15,1639245300,-23.8,1003,1621.266209,2021-12-11 17:55
6381,1,16,1639245300,-24,1004,1621.516192,2021-12-11 17:55
6382,1,17,1639245300,-23.9,1004,1621.766174,2021-12-11 17:55
6383,1,18,1639245300,-23.8,1003,1622.016157,2021-12-11 17:55
6384,1,19,1639245300,-23.8,1003,1622.26614,2021-12-11 17:55
6385,1,20,1639245300,-23.9,1004,1622.516122,2021-12-11 17:55
6386,1,21,1639245300,-23.8,1003,1622.766105,2021-12-11 17:55
6387,1,22,1639245300,-23.9,1004,1623.016088,2021-12-11 17:55
6388,1,23,1639245300,-23.8,1003,1623.26607,2021-12-11 17:55
6389,1,24,1639245300,-23.5,1003,1623.516053,2021-12-11 17:55
6390,1,25,1639245300,-24,1004,1623.766036,2021-12-11 17:55
6391,1,26,1639245300,-23.4,1003,1624.016018,2021-12-11 17:55
6392,1,27,1639245300,-24.2,1003,1624.266001,2021-12-11 17:55
6393,1,28,1639245300,-23.8,1003,1624.515984,2021-12-11 17:55
6394,1,1,1639245600,-24,1001,1624.765966,2021-12-11 18:00
6395,1,2,1639245600,-23.9,1001,1625.015949,2021-12-11 18:00
6396,1,3,1639245600,-23.9,1001,1625.265932,2021-12-11 18:00
6397,1,4,1639245600,-23.2,1002,1625.515914,2021-12-11 18:00
6398,1,5,1639245600,-23.9,1001,1625.765897,2021-12-11 18:00
6399,1,6,1639245600,-23.8,1001,1626.01588,2021-12-11 18:00
6400,1,7,1639245600,-23.7,1001,1626.265862,2021-12-11 18:00
6401,1,8,1639245600,-24,1001,1626.515845,2021-12-11 18:00
6402,1,9,1639245600,-24,1001,1626.765828,2021-12-11 18:00
6403,1,10,1639245600,-23.6,1001,1627.01581,2021-12-11 18:00
6404,1,11,1639245600,-24,1001,1627.265793,2021-12-11 18:00
6405,1,12,1639245600,-24.2,1002,1627.515776,2021-12-11 18:00
6406,1,13,1639245600,-24,1001,1627.765758,2021-12-11 18:00
6407,1,14,1639245600,-23.8,1001,1628.015741,2021-12-11 18:00
6408,1,15,1639245600,-23.9,1001,1628.265724,2021-12-11 18:00
6409,1,16,1639245600,-24,1002,1628.515706,2021-12-11 18:00
6410,1,17,1639245600,-24,1002,1628.765689,2021-12-11 18:00
6411,1,18,1639245600,-23.8,1001,1629.015672,2021-12-11 18:00
6412,1,19,1639245600,-23.9,1001,1629.265654,2021-12-11 18:00
6413,1,20,1639245600,-24,1002,1629.515637,2021-12-11 18:00
6414,1,21,1639245600,-23.9,1001,1629.76562,2021-12-11 18:00
6415,1,22,1639245600,-23.9,1001,1630.015602,2021-12-11 18:00
6416,1,23,1639245600,-23.9,1001,1630.265585,2021-12-11 18:00
6417,1,24,1639245600,-23.6,1001,1630.515568,2021-12-11 18:00
6418,1,25,1639245600,-24,1001,1630.76555,2021-12-11 18:00
6419,1,26,1639245600,-23.5,1001,1631.015533,2021-12-11 18:00
6420,1,27,1639245600,-24.2,1001,1631.265516,2021-12-11 18:00
6421,1,28,1639245600,-23.8,1001,1631.515498,2021-12-11 18:00
6422,1,1,1639245900,-24,999,1631.765481,2021-12-11 18:05
6423,1,2,1639245900,-24,999,1632.015464,2021-12-11 18:05
6424,1,3,1639245900,-23.9,999,1632.265446,2021-12-11 18:05
6425,1,4,1639245900,-23.3,1000,1632.515429,2021-12-11 18:05
6426,1,5,1639245900,-23.9,999,1632.765412,2021-12-11 18:05
6427,1,6,1639245900,-23.8,999,1633.015394,2021-12-11 18:05
6428,1,7,1639245900,-23.8,999,1633.265377,2021-12-11 18:05
6429,1,8,1639245900,-24,999,1633.51536,2021-12-11 18:05
6430,1,9,1639245900,-24,999,1633.765342,2021-12-11 18:05
6431,1,10,1639245900,-23.7,999,1634.015325,2021-12-11 18:05
6432,1,11,1639245900,-24,999,1634.265308,2021-12-11 18:05
6433,1,12,1639245900,-24.2,1000,1634.51529,2021-12-11 18:05
6434,1,13,1639245900,-24,999,1634.765273,2021-12-11 18:05
6435,1,14,1639245900,-23.9,999,1635.015256,2021-12-11 18:05
6436,1,15,1639245900,-23.9,999,1635.265238,2021-12-11 18:05
6437,1,16,1639245900,-24,1000,1635.515221,2021-12-11 18:05
6438,1,17,1639245900,-24,1000,1635.765204,2021-12-11 18:05
6439,1,18,1639245900,-23.9,999,1636.015186,2021-12-11 18:05
6440,1,19,1639245900,-23.9,999,1636.265169,2021-12-11 18:05
6441,1,20,1639245900,-24,1000,1636.515152,2021-12-11 18:05
6442,1,21,1639245900,-23.9,999,1636.765134,2021-12-11 18:05
6443,1,22,1639245900,-24,999,1637.015117,2021-12-11 18:05
6444,1,23,1639245900,-24,999,1637.2651,2021-12-11 18:05
6445,1,24,1639245900,-23.7,999,1637.515082,2021-12-11 18:05
6446,1,25,1639245900,-24,999,1637.765065,2021-12-11 18:05
6447,1,26,1639245900,-23.6,999,1638.015048,2021-12-11 18:05
6448,1,27,1639245900,-24.2,999,1638.26503,2021-12-11 18:05
6449,1,28,1639245900,-23.9,998,1638.515013,2021-12-11 18:05
6450,1,1,1639246200,-24.1,997,1638.764995,2021-12-11 18:10
6451,1,2,1639246200,-24.1,997,1639.014978,2021-12-11 18:10
6452,1,3,1639246200,-24,997,1639.264961,2021-12-11 18:10
6453,1,4,1639246200,-23.3,998,1639.514943,2021-12-11 18:10
6454,1,5,1639246200,-24,998,1639.764926,2021-12-11 18:10
6455,1,6,1639246200,-23.9,997,1640.014909,2021-12-11 18:10
6456,1,7,1639246200,-23.9,997,1640.264891,2021-12-11 18:10
6457,1,8,1639246200,-24,997,1640.514874,2021-12-11 18:10
6458,1,9,1639246200,-24.1,997,1640.764857,2021-12-11 18:10
6459,1,10,1639246200,-23.8,997,1641.014839,2021-12-11 18:10
6460,1,11,1639246200,-24,997,1641.264822,2021-12-11 18:10
6461,1,12,1639246200,-24.2,998,1641.514805,2021-12-11 18:10
6462,1,13,1639246200,-24.1,997,1641.764787,2021-12-11 18:10
6463,1,14,1639246200,-23.9,997,1642.01477,2021-12-11 18:10
6464,1,15,1639246200,-23.9,997,1642.264753,2021-12-11 18:10
6465,1,16,1639246200,-24.1,998,1642.514735,2021-12-11 18:10
6466,1,17,1639246200,-24,998,1642.764718,2021-12-11 18:10
6467,1,18,1639246200,-23.9,997,1643.014701,2021-12-11 18:10
6468,1,19,1639246200,-23.9,997,1643.264683,2021-12-11 18:10
6469,1,20,1639246200,-24,998,1643.514666,2021-12-11 18:10
6470,1,21,1639246200,-24,998,1643.764649,2021-12-11 18:10
6471,1,22,1639246200,-24,998,1644.014631,2021-12-11 18:10
6472,1,23,1639246200,-24.1,997,1644.264614,2021-12-11 18:10
6473,1,24,1639246200,-23.8,997,1644.514597,2021-12-11 18:10
6474,1,25,1639246200,-24.1,997,1644.764579,2021-12-11 18:10
6475,1,26,1639246200,-23.7,997,1645.014562,2021-12-11 18:10
6476,1,27,1639246200,-24.2,997,1645.264545,2021-12-11 18:10
6477,1,28,1639246200,-23.9,996,1645.514527,2021-12-11 18:10
6478,1,1,1639246500,-24.1,995,1645.76451,2021-12-11 18:15
6479,1,2,1639246500,-24.1,995,1646.014493,2021-12-11 18:15
6480,1,3,1639246500,-24,995,1646.264475,2021-12-11 18:15
6481,1,4,1639246500,-23.4,996,1646.514458,2021-12-11 18:15
6482,1,5,1639246500,-24,996,1646.764441,2021-12-11 18:15
6483,1,6,1639246500,-24,996,1647.014423,2021-12-11 18:15
6484,1,7,1639246500,-23.9,995,1647.264406,2021-12-11 18:15
6485,1,8,1639246500,-24,996,1647.514389,2021-12-11 18:15
6486,1,9,1639246500,-24.1,995,1647.764371,2021-12-11 18:15
6487,1,10,1639246500,-23.9,996,1648.014354,2021-12-11 18:15
6488,1,11,1639246500,-24,996,1648.264337,2021-12-11 18:15
6489,1,12,1639246500,-24.2,996,1648.514319,2021-12-11 18:15
6490,1,13,1639246500,-24.1,995,1648.764302,2021-12-11 18:15
6491,1,14,1639246500,-24,995,1649.014285,2021-12-11 18:15
6492,1,15,1639246500,-24,995,1649.264267,2021-12-11 18:15
6493,1,16,1639246500,-24.1,996,1649.51425,2021-12-11 18:15
6494,1,17,1639246500,-24,996,1649.764233,2021-12-11 18:15
6495,1,18,1639246500,-24,995,1650.014215,2021-12-11 18:15
6496,1,19,1639246500,-24,995,1650.264198,2021-12-11 18:15
6497,1,20,1639246500,-24.1,996,1650.514181,2021-12-11 18:15
6498,1,21,1639246500,-24,995,1650.764163,2021-12-11 18:15
6499,1,22,1639246500,-24,996,1651.014146,2021-12-11 18:15
6500,1,23,1639246500,-24.2,996,1651.264129,2021-12-11 18:15
6501,1,24,1639246500,-23.8,995,1651.514111,2021-12-11 18:15
6502,1,25,1639246500,-24.1,996,1651.764094,2021-12-11 18:15
6503,1,26,1639246500,-23.8,995,1652.014077,2021-12-11 18:15
6504,1,27,1639246500,-24.3,995,1652.264059,2021-12-11 18:15
6505,1,28,1639246500,-24,995,1652.514042,2021-12-11 18:15
6506,1,1,1639246800,-24.1,993,1652.764025,2021-12-11 18:20
6507,1,2,1639246800,-24.2,994,1653.014007,2021-12-11 18:20
6508,1,3,1639246800,-24.1,994,1653.26399,2021-12-11 18:20
6509,1,4,1639246800,-23.4,995,1653.513973,2021-12-11 18:20
6510,1,5,1639246800,-24.1,994,1653.763955,2021-12-11 18:20
6511,1,6,1639246800,-24,994,1654.013938,2021-12-11 18:20
6512,1,7,1639246800,-24,994,1654.263921,2021-12-11 18:20
6513,1,8,1639246800,-24.1,994,1654.513903,2021-12-11 18:20
6514,1,9,1639246800,-24.1,994,1654.763886,2021-12-11 18:20
6515,1,10,1639246800,-23.9,994,1655.013869,2021-12-11 18:20
6516,1,11,1639246800,-24.1,994,1655.263851,2021-12-11 18:20
6517,1,12,1639246800,-24.3,994,1655.513834,2021-12-11 18:20
6518,1,13,1639246800,-24.2,993,1655.763817,2021-12-11 18:20
6519,1,14,1639246800,-24,994,1656.013799,2021-12-11 18:20
6520,1,15,1639246800,-24,994,1656.263782,2021-12-11 18:20
6521,1,16,1639246800,-24.1,994,1656.513765,2021-12-11 18:20
6522,1,17,1639246800,-24.1,994,1656.763747,2021-12-11 18:20
6523,1,18,1639246800,-24,994,1657.01373,2021-12-11 18:20
6524,1,19,1639246800,-24,994,1657.263713,2021-12-11 18:20
6525,1,20,1639246800,-24.1,994,1657.513695,2021-12-11 18:20
6526,1,21,1639246800,-24.1,994,1657.763678,2021-12-11 18:20
6527,1,22,1639246800,-24.1,994,1658.013661,2021-12-11 18:20
6528,1,23,1639246800,-24.3,994,1658.263643,2021-12-11 18:20
6529,1,24,1639246800,-23.9,993,1658.513626,2021-12-11 18:20
6530,1,25,1639246800,-24.1,994,1658.763609,2021-12-11 18:20
6531,1,26,1639246800,-23.9,993,1659.013591,2021-12-11 18:20
6532,1,27,1639246800,-24.3,994,1659.263574,2021-12-11 18:20
6533,1,28,1639246800,-24,993,1659.513557,2021-12-11 18:20
6534,1,1,1639247100,-24.1,992,1659.763539,2021-12-11 18:25
6535,1,2,1639247100,-24.3,992,1660.013522,2021-12-11 18:25
6536,1,3,1639247100,-24.2,992,1660.263505,2021-12-11 18:25
6537,1,4,1639247100,-23.5,993,1660.513487,2021-12-11 18:25
6538,1,5,1639247100,-24.1,992,1660.76347,2021-12-11 18:25
6539,1,6,1639247100,-24.1,992,1661.013453,2021-12-11 18:25
6540,1,7,1639247100,-24,992,1661.263435,2021-12-11 18:25
6541,1,8,1639247100,-24.1,992,1661.513418,2021-12-11 18:25
6542,1,9,1639247100,-24.1,992,1661.763401,2021-12-11 18:25
6543,1,10,1639247100,-24,992,1662.013383,2021-12-11 18:25
6544,1,11,1639247100,-24.1,992,1662.263366,2021-12-11 18:25
6545,1,12,1639247100,-24.3,992,1662.513349,2021-12-11 18:25
6546,1,13,1639247100,-24.2,992,1662.763331,2021-12-11 18:25
6547,1,14,1639247100,-24.1,992,1663.013314,2021-12-11 18:25
6548,1,15,1639247100,-24,992,1663.263297,2021-12-11 18:25
6549,1,16,1639247100,-24.2,993,1663.513279,2021-12-11 18:25
6550,1,17,1639247100,-24.1,993,1663.763262,2021-12-11 18:25
6551,1,18,1639247100,-24,992,1664.013245,2021-12-11 18:25
6552,1,19,1639247100,-24,992,1664.263227,2021-12-11 18:25
6553,1,20,1639247100,-24.1,992,1664.51321,2021-12-11 18:25
6554,1,21,1639247100,-24.1,992,1664.763193,2021-12-11 18:25
6555,1,22,1639247100,-24.1,992,1665.013175,2021-12-11 18:25
6556,1,23,1639247100,-24.4,992,1665.263158,2021-12-11 18:25
6557,1,24,1639247100,-24,992,1665.513141,2021-12-11 18:25
6558,1,25,1639247100,-24.1,992,1665.763123,2021-12-11 18:25
6559,1,26,1639247100,-23.9,992,1666.013106,2021-12-11 18:25
6560,1,27,1639247100,-24.3,992,1666.263089,2021-12-11 18:25
6561,1,28,1639247100,-24.1,991,1666.513071,2021-12-11 18:25
6562,1,1,1639247400,-24.2,990,1666.763054,2021-12-11 18:30
6563,1,2,1639247400,-24.3,990,1667.013037,2021-12-11 18:30
6564,1,3,1639247400,-24.2,990,1667.263019,2021-12-11 18:30
6565,1,4,1639247400,-23.5,991,1667.513002,2021-12-11 18:30
6566,1,5,1639247400,-24.2,991,1667.762985,2021-12-11 18:30
6567,1,6,1639247400,-24.1,990,1668.012967,2021-12-11 18:30
6568,1,7,1639247400,-24.1,990,1668.26295,2021-12-11 18:30
6569,1,8,1639247400,-24.1,990,1668.512933,2021-12-11 18:30
6570,1,9,1639247400,-24.1,990,1668.762915,2021-12-11 18:30
6571,1,10,1639247400,-24.1,991,1669.012898,2021-12-11 18:30
6572,1,11,1639247400,-24.1,990,1669.262881,2021-12-11 18:30
6573,1,12,1639247400,-24.3,991,1669.512863,2021-12-11 18:30
6574,1,13,1639247400,-24.2,990,1669.762846,2021-12-11 18:30
6575,1,14,1639247400,-24.1,990,1670.012829,2021-12-11 18:30
6576,1,15,1639247400,-24.1,990,1670.262811,2021-12-11 18:30
6577,1,16,1639247400,-24.2,991,1670.512794,2021-12-11 18:30
6578,1,17,1639247400,-24.1,991,1670.762777,2021-12-11 18:30
6579,1,18,1639247400,-24.1,990,1671.012759,2021-12-11 18:30
6580,1,19,1639247400,-24.1,990,1671.262742,2021-12-11 18:30
6581,1,20,1639247400,-24.1,991,1671.512724,2021-12-11 18:30
6582,1,21,1639247400,-24.2,990,1671.762707,2021-12-11 18:30
6583,1,22,1639247400,-24.1,991,1672.01269,2021-12-11 18:30
6584,1,23,1639247400,-24.5,990,1672.262672,2021-12-11 18:30
6585,1,24,1639247400,-24.1,990,1672.512655,2021-12-11 18:30
6586,1,25,1639247400,-24.2,991,1672.762638,2021-12-11 18:30
6587,1,26,1639247400,-24,990,1673.01262,2021-12-11 18:30
6588,1,27,1639247400,-24.3,990,1673.262603,2021-12-11 18:30
6589,1,28,1639247400,-24.1,990,1673.512586,2021-12-11 18:30
6590,1,1,1639247700,-24.2,988,1673.762568,2021-12-11 18:35
6591,1,2,1639247700,-24.4,988,1674.012551,2021-12-11 18:35
6592,1,3,1639247700,-24.2,989,1674.262534,2021-12-11 18:35
6593,1,4,1639247700,-23.6,990,1674.512516,2021-12-11 18:35
6594,1,5,1639247700,-24.2,989,1674.762499,2021-12-11 18:35
6595,1,6,1639247700,-24.1,989,1675.012482,2021-12-11 18:35
6596,1,7,1639247700,-24.1,989,1675.262464,2021-12-11 18:35
6597,1,8,1639247700,-24.1,989,1675.512447,2021-12-11 18:35
6598,1,9,1639247700,-24.2,989,1675.76243,2021-12-11 18:35
6599,1,10,1639247700,-24.2,989,1676.012412,2021-12-11 18:35
6600,1,11,1639247700,-24.1,989,1676.262395,2021-12-11 18:35
6601,1,12,1639247700,-24.3,989,1676.512378,2021-12-11 18:35
6602,1,13,1639247700,-24.2,988,1676.76236,2021-12-11 18:35
6603,1,14,1639247700,-24.2,988,1677.012343,2021-12-11 18:35
6604,1,15,1639247700,-24.1,989,1677.262326,2021-12-11 18:35
6605,1,16,1639247700,-24.2,989,1677.512308,2021-12-11 18:35
6606,1,17,1639247700,-24.2,989,1677.762291,2021-12-11 18:35
6607,1,18,1639247700,-24.1,989,1678.012274,2021-12-11 18:35
6608,1,19,1639247700,-24.1,989,1678.262256,2021-12-11 18:35
6609,1,20,1639247700,-24.1,989,1678.512239,2021-12-11 18:35
6610,1,21,1639247700,-24.2,989,1678.762222,2021-12-11 18:35
6611,1,22,1639247700,-24.2,989,1679.012204,2021-12-11 18:35
6612,1,23,1639247700,-24.6,989,1679.262187,2021-12-11 18:35
6613,1,24,1639247700,-24.1,988,1679.51217,2021-12-11 18:35
6614,1,25,1639247700,-24.2,989,1679.762152,2021-12-11 18:35
6615,1,26,1639247700,-24.1,988,1680.012135,2021-12-11 18:35
6616,1,27,1639247700,-24.3,989,1680.262118,2021-12-11 18:35
6617,1,28,1639247700,-24.2,988,1680.5121,2021-12-11 18:35
6618,1,1,1639248000,-24.2,987,1680.762083,2021-12-11 18:40
6619,1,2,1639248000,-24.5,987,1681.012066,2021-12-11 18:40
6620,1,3,1639248000,-24.3,987,1681.262048,2021-12-11 18:40
6621,1,4,1639248000,-23.7,988,1681.512031,2021-12-11 18:40
6622,1,5,1639248000,-24.2,987,1681.762014,2021-12-11 18:40
6623,1,6,1639248000,-24.2,987,1682.011996,2021-12-11 18:40
6624,1,7,1639248000,-24.2,987,1682.261979,2021-12-11 18:40
6625,1,8,1639248000,-24.2,987,1682.511962,2021-12-11 18:40
6626,1,9,1639248000,-24.2,987,1682.761944,2021-12-11 18:40
6627,1,10,1639248000,-24.2,987,1683.011927,2021-12-11 18:40
6628,1,11,1639248000,-24.1,987,1683.26191,2021-12-11 18:40
6629,1,12,1639248000,-24.3,988,1683.511892,2021-12-11 18:40
6630,1,13,1639248000,-24.3,987,1683.761875,2021-12-11 18:40
6631,1,14,1639248000,-24.2,987,1684.011858,2021-12-11 18:40
6632,1,15,1639248000,-24.2,987,1684.26184,2021-12-11 18:40
6633,1,16,1639248000,-24.2,987,1684.511823,2021-12-11 18:40
6634,1,17,1639248000,-24.2,988,1684.761806,2021-12-11 18:40
6635,1,18,1639248000,-24.1,987,1685.011788,2021-12-11 18:40
6636,1,19,1639248000,-24.1,987,1685.261771,2021-12-11 18:40
6637,1,20,1639248000,-24.2,987,1685.511754,2021-12-11 18:40
6638,1,21,1639248000,-24.3,987,1685.761736,2021-12-11 18:40
6639,1,22,1639248000,-24.2,987,1686.011719,2021-12-11 18:40
6640,1,23,1639248000,-24.7,987,1686.261702,2021-12-11 18:40
6641,1,24,1639248000,-24.2,986,1686.511684,2021-12-11 18:40
6642,1,25,1639248000,-24.2,987,1686.761667,2021-12-11 18:40
6643,1,26,1639248000,-24.2,987,1687.01165,2021-12-11 18:40
6644,1,27,1639248000,-24.3,987,1687.261632,2021-12-11 18:40
6645,1,28,1639248000,-24.2,986,1687.511615,2021-12-11 18:40
6646,1,1,1639248300,-24.2,985,1687.761598,2021-12-11 18:45
6647,1,2,1639248300,-24.5,985,1688.01158,2021-12-11 18:45
6648,1,3,1639248300,-24.3,985,1688.261563,2021-12-11 18:45
6649,1,4,1639248300,-23.7,986,1688.511546,2021-12-11 18:45
6650,1,5,1639248300,-24.3,985,1688.761528,2021-12-11 18:45
6651,1,6,1639248300,-24.2,985,1689.011511,2021-12-11 18:45
6652,1,7,1639248300,-24.2,985,1689.261494,2021-12-11 18:45
6653,1,8,1639248300,-24.2,985,1689.511476,2021-12-11 18:45
6654,1,9,1639248300,-24.2,985,1689.761459,2021-12-11 18:45
6655,1,10,1639248300,-24.3,986,1690.011442,2021-12-11 18:45
6656,1,11,1639248300,-24.1,985,1690.261424,2021-12-11 18:45
6657,1,12,1639248300,-24.3,986,1690.511407,2021-12-11 18:45
6658,1,13,1639248300,-24.3,985,1690.76139,2021-12-11 18:45
6659,1,14,1639248300,-24.3,985,1691.011372,2021-12-11 18:45
6660,1,15,1639248300,-24.2,985,1691.261355,2021-12-11 18:45
6661,1,16,1639248300,-24.3,986,1691.511338,2021-12-11 18:45
6662,1,17,1639248300,-24.2,986,1691.76132,2021-12-11 18:45
6663,1,18,1639248300,-24.2,985,1692.011303,2021-12-11 18:45
6664,1,19,1639248300,-24.2,985,1692.261286,2021-12-11 18:45
6665,1,20,1639248300,-24.2,986,1692.511268,2021-12-11 18:45
6666,1,21,1639248300,-24.3,986,1692.761251,2021-12-11 18:45
6667,1,22,1639248300,-24.2,985,1693.011234,2021-12-11 18:45
6668,1,23,1639248300,-24.7,985,1693.261216,2021-12-11 18:45
6669,1,24,1639248300,-24.3,985,1693.511199,2021-12-11 18:45
6670,1,25,1639248300,-24.2,985,1693.761182,2021-12-11 18:45
6671,1,26,1639248300,-24.3,985,1694.011164,2021-12-11 18:45
6672,1,27,1639248300,-24.3,985,1694.261147,2021-12-11 18:45
6673,1,28,1639248300,-24.2,985,1694.51113,2021-12-11 18:45
6674,1,1,1639248600,-24.3,983,1694.761112,2021-12-11 18:50
6675,1,2,1639248600,-24.6,983,1695.011095,2021-12-11 18:50
6676,1,3,1639248600,-24.4,984,1695.261078,2021-12-11 18:50
6677,1,4,1639248600,-23.8,985,1695.51106,2021-12-11 18:50
6678,1,5,1639248600,-24.3,984,1695.761043,2021-12-11 18:50
6679,1,6,1639248600,-24.3,983,1696.011026,2021-12-11 18:50
6680,1,7,1639248600,-24.3,984,1696.261008,2021-12-11 18:50
6681,1,8,1639248600,-24.2,984,1696.510991,2021-12-11 18:50
6682,1,9,1639248600,-24.2,984,1696.760974,2021-12-11 18:50
6683,1,10,1639248600,-24.4,984,1697.010956,2021-12-11 18:50
6684,1,11,1639248600,-24.1,984,1697.260939,2021-12-11 18:50
6685,1,12,1639248600,-24.4,984,1697.510922,2021-12-11 18:50
6686,1,13,1639248600,-24.4,983,1697.760904,2021-12-11 18:50
6687,1,14,1639248600,-24.3,984,1698.010887,2021-12-11 18:50
6688,1,15,1639248600,-24.3,984,1698.26087,2021-12-11 18:50
6689,1,16,1639248600,-24.3,984,1698.510852,2021-12-11 18:50
6690,1,17,1639248600,-24.2,984,1698.760835,2021-12-11 18:50
6691,1,18,1639248600,-24.2,984,1699.010818,2021-12-11 18:50
6692,1,19,1639248600,-24.2,984,1699.2608,2021-12-11 18:50
6693,1,20,1639248600,-24.2,984,1699.510783,2021-12-11 18:50
6694,1,21,1639248600,-24.4,984,1699.760766,2021-12-11 18:50
6695,1,22,1639248600,-24.2,984,1700.010748,2021-12-11 18:50
6696,1,23,1639248600,-24.8,984,1700.260731,2021-12-11 18:50
6697,1,24,1639248600,-24.4,983,1700.510714,2021-12-11 18:50
6698,1,25,1639248600,-24.3,984,1700.760696,2021-12-11 18:50
6699,1,26,1639248600,-24.4,983,1701.010679,2021-12-11 18:50
6700,1,27,1639248600,-24.4,984,1701.260662,2021-12-11 18:50
6701,1,28,1639248600,-24.3,983,1701.510644,2021-12-11 18:50
6702,1,1,1639248900,-24.3,982,1701.760627,2021-12-11 18:55
6703,1,2,1639248900,-24.6,982,1702.01061,2021-12-11 18:55
6704,1,3,1639248900,-24.4,982,1702.260592,2021-12-11 18:55
6705,1,4,1639248900,-23.8,983,1702.510575,2021-12-11 18:55
6706,1,5,1639248900,-24.4,982,1702.760558,2021-12-11 18:55
6707,1,6,1639248900,-24.3,982,1703.01054,2021-12-11 18:55
6708,1,7,1639248900,-24.3,982,1703.260523,2021-12-11 18:55
6709,1,8,1639248900,-24.2,982,1703.510506,2021-12-11 18:55
6710,1,9,1639248900,-24.2,982,1703.760488,2021-12-11 18:55
6711,1,10,1639248900,-24.4,982,1704.010471,2021-12-11 18:55
6712,1,11,1639248900,-24.1,982,1704.260454,2021-12-11 18:55
6713,1,12,1639248900,-24.4,982,1704.510436,2021-12-11 18:55
6714,1,13,1639248900,-24.4,982,1704.760419,2021-12-11 18:55
6715,1,14,1639248900,-24.3,982,1705.010401,2021-12-11 18:55
6716,1,15,1639248900,-24.3,982,1705.260384,2021-12-11 18:55
6717,1,16,1639248900,-24.3,983,1705.510367,2021-12-11 18:55
6718,1,17,1639248900,-24.3,983,1705.760349,2021-12-11 18:55
6719,1,18,1639248900,-24.3,982,1706.010332,2021-12-11 18:55
6720,1,19,1639248900,-24.2,982,1706.260315,2021-12-11 18:55
6721,1,20,1639248900,-24.2,983,1706.510297,2021-12-11 18:55
6722,1,21,1639248900,-24.4,982,1706.76028,2021-12-11 18:55
6723,1,22,1639248900,-24.3,982,1707.010263,2021-12-11 18:55
6724,1,23,1639248900,-24.9,982,1707.260245,2021-12-11 18:55
6725,1,24,1639248900,-24.4,981,1707.510228,2021-12-11 18:55
6726,1,25,1639248900,-24.3,982,1707.760211,2021-12-11 18:55
6727,1,26,1639248900,-24.4,982,1708.010193,2021-12-11 18:55
6728,1,27,1639248900,-24.4,982,1708.260176,2021-12-11 18:55
6729,1,28,1639248900,-24.3,981,1708.510159,2021-12-11 18:55
6730,1,1,1639249200,-24.3,980,1708.760141,2021-12-11 19:00
6731,1,2,1639249200,-24.6,980,1709.010124,2021-12-11 19:00
6732,1,3,1639249200,-24.5,980,1709.260107,2021-12-11 19:00
6733,1,4,1639249200,-23.9,981,1709.510089,2021-12-11 19:00
6734,1,5,1639249200,-24.4,980,1709.760072,2021-12-11 19:00
6735,1,6,1639249200,-24.4,980,1710.010055,2021-12-11 19:00
6736,1,7,1639249200,-24.4,980,1710.260037,2021-12-11 19:00
